ID,ModuleTitle,CompositeName,ModuleSize,ModuleCategory,AnnotationLevel,ModuleMemberGenes
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,FCGR2A
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CYBB
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,MCM6
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,MCM5
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,KYNU
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,NCAPG2
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,IFI30
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CASC5
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,TGFBI
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,HJURP
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,TRIP13
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,PPIL5
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CPVL
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,DMXL2
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CCNB2
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CCNB1
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,AOAH
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CHST15
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,E2F2
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,C12orf48
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CFD
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,SLC11A1
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,RFC4
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CLEC4A
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,E2F8
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,RAD54L
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,TYMP
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,LILRA6
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,MLF1IP
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,SEPX1
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,SIGLEC7
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,LILRA2
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,CFP
M4.0,cell cycle and transcription,cell cycle and transcription (M4.0),335,biological process,complete,LILRA1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,BUB1B
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,PLK1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,PLK4
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KIF2C
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SKA1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,TPX2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CCDC99
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,ESPL1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,DLGAP5
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,BRCA1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPN
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPM
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPK
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,OIP5
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPI
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPH
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPF
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPE
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SPAG5
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,MYBL2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPA
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CENPW
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KIFC1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,H2AFX
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KIF23
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CCNF
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NCAPH
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NCAPG
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,TOP2A
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SPC24
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SPC25
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KIF11
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NCAPG2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,STMN1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,DTL
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,ZWINT
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,FEN1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NEK2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CCNE2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,EXO1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,TIMELESS
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,TTK
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,TYMS
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CHEK1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SUV39H2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,BUB1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDC25C
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDC25A
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SGOL2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NCAPD3
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,ZWILCH
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,PBK
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,GINS2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,GINS1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,GINS4
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,GPSM2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,UBE2C
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDC20
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,MELK
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,DTYMK
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,POLE2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,UBE2S
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,DSCC1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SMC2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,POLA2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,RFC5
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDT1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,RFC3
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,SMC4
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KIF15
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,PRKAR2B
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,FOXM1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,FBXO5
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,FANCD2
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,GMNN
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,BRIP1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NDC80
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDC6
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CDC7
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,NUSAP1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,RACGAP1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,ASPM
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,ERCC6L
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,KNTC1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CKS1B
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,PRIM1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,RANBP1
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,FANCI
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,HELLS
M4.1,cell cycle (I),cell cycle (I) (M4.1),145,biological process,complete,CKS2
